AH_hour,H_hour,T1_hour,T2_hour,T3_hour,T4_hour,T5_hour,quality_class
5.2,156.312,208,364,546,347,270,good
7.85,156.344,211,345,530,352,271,good
10.09,155.843,206,333,506,356,274,good
8.23,155.928,209,329,491,356,267,good
8.34,156.244,224,342,483,355,256,good
6.98,160.529,240,322,483,356,238,good
7.26,184.411,253,304,480,356,220,good
6.02,164.575,270,317,492,357,214,good
7.5,164.677,283,291,492,367,209,good
7.32,165.164,308,307,487,360,211,good
7,164.988,302,317,513,378,211,good
7.39,165.213,292,308,553,351,225,good
8.61,164.978,284,299,498,356,241,good
5.79,165.553,280,301,475,367,240,good
6.37,165.163,286,309,468,371,235,good
7.58,165.209,276,314,459,357,228,good
8.25,164.972,277,320,491,353,222,good
8.79,165.352,284,326,484,359,221,good
8.2,164.839,286,334,500,360,215,good
6.54,165.117,281,347,513,355,210,good
7,165.041,271,353,518,356,213,good
6.91,164.956,258,356,500,359,207,good
6.8,164.953,240,362,494,354,211,good
7.18,164.746,231,386,502,345,214,good
8.46,165.109,234,399,501,330,214,good
6.36,158.441,237,394,500,317,209,good
7.65,156.209,237,386,498,311,209,good
7.67,155.929,233,387,501,302,210,good
6.35,155.984,228,384,496,284,212,good
7.74,162.122,228,372,482,288,222,good
8.12,169.578,227,362,461,296,234,good
7.13,196.256,235,351,463,298,244,good
6.7,195.807,247,346,467,295,246,good
6.68,195.986,262,346,486,296,245,good
8.26,195.896,273,344,498,298,245,good
6.12,196.176,278,344,498,297,244,good
6.78,195.752,273,351,494,297,246,good
8.14,196.17,264,352,500,301,243,good
7.54,196.147,254,344,490,308,237,good
6.6,195.867,241,336,410,315,229,good
6.93,185.327,242,330,444,326,229,good
7.53,183.09,245,328,499,328,236,good
5.98,161.879,252,328,478,321,235,good
7.46,162.216,258,332,457,319,228,good
7.43,161.785,256,337,475,319,238,good
5.41,162.064,255,333,489,361,244,good
6.85,161.738,260,327,489,375,248,good
6.09,162.041,252,345,505,362,255,good
7.49,161.885,241,362,512,363,254,good
8.52,161.815,247,382,536,375,261,good
7.26,162.072,255,388,548,367,265,good
7.22,162.153,258,393,563,366,262,good
8.61,161.705,253,394,574,361,264,good
6.9,161.981,249,394,577,336,271,suspect
8.92,161.311,252,391,583,307,271,good
7.51,164.661,265,389,576,332,268,suspect
8.07,166.224,272,384,531,340,268,good
4.74,166.397,270,399,535,351,267,good
5.28,166.243,261,389,567,358,270,good
8.88,166.07,243,368,527,358,270,good
8.88,166.009,227,358,513,350,257,good
8.99,180.546,216,340,524,356,239,good
7.04,189.631,212,340,530,343,256,good
8.51,189.875,206,348,528,337,244,good
6.17,189.687,233,363,521,334,235,good
6.27,190.133,232,376,526,336,234,good
8.2,190.048,211,394,529,336,236,good
7.61,190.111,205,405,525,350,232,good
7.97,190.085,217,394,516,358,236,good
7.77,189.86,242,388,494,355,240,good
8.16,189.944,264,390,477,366,238,good
7.46,170.148,257,393,463,377,235,good
6.22,177.84,238,389,451,377,240,good
7.14,186.837,233,384,434,368,248,good
7.44,186.836,230,376,421,368,275,good
5.78,187.521,219,354,412,381,316,suspect
6.69,170.499,232,338,409,380,270,suspect
8.3,163.084,265,317,417,380,242,suspect
7.92,167.546,231,310,417,356,270,suspect
7.94,179.815,236,317,432,346,262,suspect
7.17,158.512,259,340,446,345,254,good
6.41,151.602,259,366,461,342,236,good
6.86,152.076,243,367,469,339,219,good
7.95,152.129,237,371,487,341,208,good
7.08,151.467,245,366,511,348,208,good
7.98,154.138,257,354,522,354,207,good
6.98,181.122,260,342,515,349,212,good
9.04,181.11,262,336,510,338,223,good
8.31,181.09,261,340,497,348,237,good
7.92,181.074,249,341,478,344,255,good
8.04,176.863,235,343,463,349,267,good
6.81,177.219,233,345,458,350,272,good
8.27,178.902,232,347,515,353,275,good
6.82,198.303,238,345,602,355,271,good
5.93,198.434,248,342,437,351,272,good
6.09,197.771,255,340,389,342,271,suspect
7.9,197.762,258,355,442,340,264,suspect
6.97,189.062,256,369,477,343,263,good
7.86,187.587,243,377,513,339,262,suspect
5.74,188.208,239,379,450,335,273,good
6.61,188.854,234,370,439,332,277,good
7.86,188.177,229,375,439,326,289,good
9.37,187.768,229,377,453,348,310,good
6.28,187.644,242,370,476,360,306,good
9.44,187.985,255,384,474,357,290,good
6.13,188.007,271,388,498,360,280,good
6.63,184.411,279,371,485,346,280,good
5.38,172.742,285,375,481,377,280,good
7.37,173.071,292,382,466,416,290,good
8.21,173.006,297,377,446,372,286,suspect
7.99,173.648,302,376,439,340,273,suspect
7.39,164.554,296,380,450,312,266,suspect
7.61,164.991,305,373,447,313,270,suspect
7.09,170.117,298,374,443,339,274,suspect
6.96,177.26,284,369,448,352,257,suspect
8.51,189.86,279,373,448,353,237,suspect
6.18,190.419,273,375,441,348,222,good
6.46,168.614,267,369,440,346,211,good
6.76,152.141,269,367,451,347,208,good
8.52,151.95,272,365,441,353,208,good
9.01,152.09,265,365,446,358,210,good
5.71,152.061,264,366,455,353,210,good
7.28,151.99,267,370,446,351,211,good
8.37,151.955,264,377,445,335,209,good
7.29,151.733,258,381,449,331,207,good
4.22,165.435,242,374,461,373,206,good
8.7,178.98,224,361,451,388,206,good
8.51,174.129,220,367,496,391,205,good
7.24,178.093,222,370,478,398,206,good
8.79,192.181,225,371,468,396,207,good
7.64,191.938,233,385,448,400,205,good
6.27,191.694,250,382,433,397,204,good
9.47,192.423,268,378,423,388,208,good
8.36,192.126,284,369,427,376,205,good
8.08,192.192,288,356,448,366,208,good
8.54,192.074,289,340,474,355,202,good
6.12,191.693,293,326,476,337,211,good
7.43,192.624,302,315,470,337,229,good
7.87,191.504,293,316,469,320,248,good
6,179.81,288,322,472,314,262,good
5.92,176.194,296,342,478,312,267,good
6.06,175.886,284,360,477,317,264,good
9.04,171.347,272,375,466,308,258,good
7.42,164.288,290,363,472,314,251,good
7.64,164.268,280,348,475,315,235,good
8.18,163.98,278,332,481,319,229,good
9.21,163.949,278,319,505,312,233,good
7.95,164.27,273,318,525,320,239,good
8.28,164.047,270,318,539,325,257,good
5.48,163.995,269,318,530,333,249,good
7.63,164.239,270,325,509,344,247,suspect
5.43,163.84,270,327,511,352,244,suspect
6.15,164.288,262,322,554,374,237,suspect
7.02,163.456,253,323,567,367,236,suspect
6.77,164.572,250,317,575,353,250,suspect
7.69,163.783,251,311,575,348,252,suspect
7.88,164.371,244,310,574,347,248,suspect
8.56,159.768,243,311,572,343,250,suspect
7.37,177.203,249,325,573,337,248,suspect
7.92,166.72,272,347,573,332,248,suspect
6.35,166.883,305,367,577,329,256,suspect
7.86,166.978,304,384,591,326,268,suspect
8.23,167.151,277,390,590,327,272,good
8.69,166.921,260,382,595,330,270,good
9.51,166.846,246,353,580,332,270,suspect
8.38,167.301,255,317,570,327,267,suspect
6.91,166.917,268,302,568,327,271,suspect
7.55,166.739,297,293,568,329,273,suspect
8.23,170.925,332,307,570,334,262,suspect
8.25,182.131,333,299,565,328,246,suspect
6.93,194.674,285,302,561,325,240,suspect
7.62,194.904,245,308,559,327,243,suspect
6.12,194.814,250,304,564,330,247,suspect
7.85,195.151,264,267,566,335,267,good
8.1,190.536,276,299,570,329,284,good
8.39,160.145,282,332,568,324,294,good
6.96,160.257,279,360,551,330,287,suspect
8.62,159.576,281,375,539,309,262,good
5.36,160.156,284,374,549,293,265,good
7.6,159.944,282,372,552,330,283,good
5.32,160.469,279,380,549,341,267,good
6.72,159.728,276,388,545,348,294,good
8.42,164.916,275,389,545,366,323,good
7.15,199.212,261,376,554,383,299,good
7.49,198.749,248,367,554,380,289,good
6.73,198.927,230,356,548,373,282,good
7.5,198.984,216,349,550,376,271,good
8.6,198.931,214,345,539,372,279,good
7.58,199.076,209,342,536,361,282,good
5.39,198.983,211,340,547,350,283,good
8.35,198.861,213,341,550,342,282,good
6.58,191.943,208,341,539,356,280,good
6.66,176.06,209,347,515,348,281,good
5.84,176.23,214,345,482,359,281,good
8.78,175.75,215,311,444,360,278,good
6.73,175.528,213,318,447,359,277,good
7.86,175.742,216,314,500,355,281,good
7.95,182.964,220,315,551,356,290,good
7.61,186.18,219,327,536,351,294,good
6.12,185.629,215,327,541,342,292,good
6.89,185.83,219,327,558,336,282,good
5.58,190.181,228,326,577,335,269,good
8.5,194.916,245,330,596,331,258,suspect
6.39,158.538,257,337,584,317,235,suspect
6.11,165.749,243,352,574,310,212,suspect
6.9,166.69,232,344,572,323,230,suspect
9.05,181.751,217,324,580,328,245,suspect
8.63,182.201,210,331,590,344,257,suspect
6.71,181.959,208,365,588,354,277,suspect
8.38,181.909,219,358,562,368,281,suspect
8.6,181.666,233,341,535,381,259,suspect
7.64,182.029,255,347,520,377,246,good
8.58,181.884,256,341,546,370,238,good
5.91,182.229,263,356,539,375,243,good
7.86,182.048,275,337,556,379,245,good
7.24,182.039,279,330,558,381,246,good
7.66,182.231,284,340,552,350,246,good
7.7,182.381,284,345,550,398,242,good
6.08,190.328,284,341,565,461,239,good
7.89,194.942,286,340,567,401,242,good
7.71,194.433,283,343,549,357,238,good
8.19,194.489,282,352,517,352,237,good
7.75,195.061,280,367,513,375,242,good
7.72,194.582,268,379,529,411,239,good
6.65,194.541,248,394,528,461,239,good
7.91,194.763,226,382,518,494,243,good
5.62,185.161,210,369,505,437,246,good
7.45,160.937,208,372,505,375,246,good
6.17,153.629,200,364,508,383,237,good
6.44,162.363,205,357,529,380,240,good
8.06,188.215,208,370,538,385,244,good
7.66,187.517,214,370,560,378,241,good
9.12,187.977,221,369,575,365,240,good
7.48,181.605,233,366,588,351,243,suspect
8.11,161.836,238,364,587,353,244,suspect
7.62,161.847,238,348,584,354,241,suspect
7.89,161.55,236,340,584,368,235,suspect
8.35,161.829,236,340,584,385,231,suspect
6.82,161.747,236,331,591,397,239,suspect
7.56,161.888,237,325,577,398,257,suspect
6.73,162.426,237,325,573,397,265,suspect
8.66,162.103,239,323,567,394,263,suspect
6.44,162.397,238,323,575,403,263,suspect
7.2,184.956,234,318,566,387,261,suspect
9.34,194.487,239,325,537,369,261,good
7.71,193.894,240,320,505,356,260,good
8.13,194.042,236,321,496,363,251,good
8.95,193.875,243,330,489,368,241,good
7.65,194.071,249,369,465,339,226,good
8.88,194.881,258,385,447,322,221,good
9.19,195.333,269,382,439,390,221,good
10.71,195.27,283,383,458,383,217,good
8.29,195.055,281,394,466,394,214,good
7.74,195.395,280,399,468,395,218,good
7.89,194.296,282,408,486,385,224,good
7.65,193.833,281,408,463,387,234,good
8.5,194.004,277,396,465,384,251,good
6.6,194.1,275,374,453,383,260,good
8.88,193.894,270,352,443,365,256,suspect
6.91,192.435,263,344,432,382,258,suspect
7.92,188.058,271,328,440,389,261,suspect
6.39,186.738,271,349,449,387,253,good
7.97,188.932,274,359,443,380,241,good
6.17,179.785,276,309,478,389,225,good
8.36,162.052,297,322,462,376,203,good
7.62,155.38,300,347,469,403,207,good
8.06,152.851,293,358,530,376,207,good
7.94,151.96,278,373,425,347,207,good
7.23,152.064,263,381,446,323,207,good
7.53,152.06,249,394,468,302,209,good
8.48,152.31,242,399,469,306,212,good
8.18,151.946,254,404,466,332,213,good
8.09,151.763,256,405,470,357,213,good
9.75,151.842,255,403,479,337,211,good
6.21,170.802,254,398,470,333,206,good
8.74,175.808,246,395,458,374,206,good
5.26,175.686,235,398,488,350,205,good
7.12,175.933,220,397,480,333,212,good
4.21,176.002,213,381,476,329,226,good
8.69,176.102,223,372,474,322,201,good
9.46,174.265,235,366,477,299,212,good
5.9,169.993,235,357,478,320,240,good
7.29,170.209,237,365,465,334,258,good
5.48,170.18,248,354,464,314,275,good
6.7,169.876,254,354,458,307,280,good
8.05,169.762,250,348,460,309,276,good
8.5,170.382,239,376,468,309,276,good
10.36,169.999,233,357,457,319,274,good
9.59,170.314,236,363,438,329,263,good
7.14,173.426,242,376,449,345,265,good
9.25,175.356,261,387,443,358,271,good
9.1,189.404,241,392,448,367,272,good
8.21,194.2,239,395,466,346,271,good
8.97,194.277,253,396,496,363,264,good
8.03,194.023,250,399,502,359,255,good
5.74,193.773,279,392,509,367,242,good
8.3,193.644,283,375,522,375,229,good
7.63,194.325,280,358,538,365,222,good
5.64,193.693,262,359,547,361,222,good
7.54,194.105,229,356,545,367,215,good
6.86,193.846,220,350,538,360,216,good
8.02,161.715,265,352,511,359,225,good
8.1,153.842,297,359,505,361,242,good
7.01,154.155,278,363,491,359,256,good
7.36,162.666,277,368,477,357,262,good
9.1,186.178,283,363,465,399,256,good
6.41,183.431,289,356,460,399,255,good
6.72,181.925,293,347,460,351,253,suspect
9.14,181.596,288,354,468,352,251,good
8.2,179.667,269,346,467,358,251,good
8.76,178.118,237,334,449,360,247,good
9.51,178.333,224,327,446,361,239,good
7.44,177.315,210,331,462,364,243,good
7.58,177.729,208,320,478,362,244,good
7.57,177.933,240,312,487,356,255,good
6.42,177.617,252,310,494,358,270,good
7.07,178.32,246,320,499,355,286,good
8.52,177.287,227,328,516,350,291,good
7.93,178.179,209,324,524,346,288,good
8.88,178.434,215,307,534,340,281,good
7.74,177.748,230,280,551,332,278,good
6.59,178.108,231,242,538,328,285,good
7.06,177.864,246,236,524,324,288,good
5.22,178.536,250,281,504,319,290,good
7.12,177.98,211,374,495,326,289,good
7.73,177.971,233,408,481,325,285,good
8.77,177.919,243,391,467,321,272,good
8.67,178.157,244,396,456,335,253,good
9.06,177.328,245,391,457,352,240,good
6.17,174.852,242,381,462,382,235,good
8.68,163.693,240,379,465,391,240,good
7.42,163.91,243,408,474,379,247,good
7.34,163.887,240,407,488,360,255,good
5.2,163.905,238,402,491,369,261,good
6.18,163.942,248,350,489,381,262,good
7.46,163.925,236,392,498,367,260,good
6.34,164.246,229,392,503,358,260,good
8.21,164.086,244,358,511,353,261,good
8.27,161.834,242,354,532,347,261,good
7.14,154.793,241,375,548,347,257,good
7.73,161.99,238,379,548,378,250,good
7.3,172.494,235,363,547,360,251,suspect
9.56,172.004,232,363,550,338,261,good
6.33,172.521,236,362,554,334,260,good
6.63,171.692,248,369,556,333,255,good
6.51,171.49,250,372,548,333,250,good
9.6,172.505,257,367,550,336,249,good
7.1,172.24,263,358,550,338,252,good
5.1,172.225,264,347,555,334,253,good
5.62,176.764,253,332,543,336,255,good
7.95,193.839,245,311,536,344,258,good
6.06,194.187,236,304,538,345,246,good
7.76,193.324,225,291,541,341,227,good
7.93,161.826,221,309,547,336,222,suspect
6.9,155.245,224,334,555,334,226,suspect
8.15,155.178,231,346,559,306,238,suspect
8.06,154.934,231,337,558,292,232,suspect
6.47,155.239,229,324,542,307,249,suspect
5.66,155.232,226,316,552,320,254,suspect
8.67,155.156,227,314,547,311,254,suspect
7.59,155.051,232,314,575,303,299,suspect
6.02,154.814,227,312,589,304,278,suspect
7.59,157.247,226,306,559,296,275,suspect
8.53,172.36,240,307,537,282,281,suspect
8,171.955,256,313,526,268,285,good
7.3,171.995,274,312,512,294,282,good
5.39,185.038,284,311,513,338,279,good
7.43,186.414,285,314,553,342,279,good
8.35,186.095,283,308,520,352,278,good
7.83,186.32,284,306,539,350,280,good
7.58,185.719,286,307,526,341,280,good
6.31,187.422,285,307,513,338,281,good
7.27,191.112,286,308,504,349,282,good
6.89,191.108,285,313,497,341,280,good
7.97,190.816,287,319,493,340,268,good
8.52,190.836,286,318,488,358,255,good
8.61,190.925,286,309,500,343,243,good
7.07,191.059,287,314,529,342,229,good
8.31,190.789,287,325,541,358,225,good
6.24,191.037,285,337,541,364,215,good
7.84,190.904,284,342,532,358,221,good
8.4,185.963,298,336,509,358,237,good
9.07,179.041,312,342,495,358,256,good
5.59,181.871,292,342,488,359,268,good
5.73,184.056,303,337,469,370,278,good
6.86,183.994,307,333,444,376,296,good
8.87,183.694,303,334,436,384,293,suspect
7.63,184.065,299,336,427,380,297,suspect
6.46,183.851,306,340,413,383,297,suspect
7.46,184.427,306,344,398,389,295,suspect
7.41,183.939,306,343,402,394,294,suspect
8.39,183.741,304,335,402,394,295,suspect
5.69,183.808,293,347,371,387,296,suspect
8.01,184.31,287,362,418,382,292,suspect
8.83,184.194,266,373,509,376,290,suspect
8.17,184.15,249,368,510,360,288,suspect
8.11,183.8,245,359,479,361,290,suspect
8.48,183.782,250,354,471,376,279,good
8.06,183.757,235,353,471,372,272,good
9.32,169.223,227,359,454,379,270,good
8.05,160.912,232,371,464,372,269,good
7.49,161.094,222,371,464,368,267,good
7.03,161.027,216,371,488,362,272,good
8.91,160.813,217,374,499,366,284,good
6.78,160.798,212,376,514,379,298,good
8.31,163.936,212,378,525,381,291,good
8.69,168.98,219,376,519,380,281,good
6.59,169.059,221,365,493,373,272,good
10.08,152.916,218,347,346,366,267,good
6.19,151.629,217,328,331,340,273,good
5.54,153.124,221,311,432,322,282,good
7.91,159.324,224,309,503,319,273,good
8.09,159.266,241,312,541,330,245,suspect
8.71,159.029,252,314,557,349,228,suspect
6.81,158.911,261,312,568,354,245,suspect
9.63,158.307,277,301,584,345,254,suspect
7.81,158.536,277,305,592,325,254,suspect
7.39,159.072,265,306,604,317,252,suspect
6.79,158.954,277,305,576,303,246,suspect
6.04,158.905,286,316,564,286,234,suspect
5.24,168.119,280,333,560,304,225,suspect
9.32,185.841,282,331,557,319,224,suspect
8.82,166.086,283,355,554,327,226,good
8.51,160.029,284,366,546,326,226,good
6.74,168.299,285,381,559,336,226,good
6.38,167.765,277,377,570,350,226,good
8.4,167.178,284,374,584,351,227,good
7.61,181.938,284,372,597,345,228,suspect
7.97,198.693,279,366,599,347,230,suspect
6.99,199.239,277,372,570,344,228,suspect
7.83,171.971,277,370,552,344,224,good
6.19,161.394,281,370,549,351,218,good
6.44,162.235,284,366,542,346,232,good
9.69,189.416,273,364,534,346,228,good
5.11,197.89,241,368,537,347,226,good
5.89,186.61,268,373,557,344,222,good
8.12,180.113,279,374,527,351,210,good
8.11,180.109,268,375,483,369,205,good
7.66,179.816,251,372,490,376,214,good
5.82,180.005,234,379,488,359,227,good
7.87,179.813,232,375,469,323,237,good
5.28,180.497,227,369,454,347,240,good
7.65,179.83,234,369,442,415,239,good
9.63,180.34,247,370,441,405,234,good
9.25,180.239,257,338,435,366,229,good
6.5,179.906,251,348,428,353,226,good
8.16,179.865,236,379,436,354,227,good
5.06,179.848,228,375,439,353,229,good
8.66,179.782,209,375,438,354,231,good
8.14,180.185,197,377,438,362,230,good
5.91,180.217,193,368,442,374,233,good
7.49,179.904,207,352,445,391,238,good
7.83,179.936,240,342,450,386,254,good
7.5,185.296,244,357,439,379,269,good
9.1,192.125,233,350,422,365,268,good
6.48,157.57,271,353,439,347,265,suspect
5.91,158.125,288,353,440,338,266,suspect
